time,latitude,longitude,chlorophyll
UTC,degrees_north,degrees_east,mg m^-3
1998-03-16T00:00:00Z,48.124996,-123.125,1.6625265
1998-03-16T00:00:00Z,48.124996,-123.041664,1.6902175
1998-03-16T00:00:00Z,48.124996,-122.958336,1.9085902
1998-03-16T00:00:00Z,48.124996,-122.875,2.0102146
1998-03-16T00:00:00Z,48.124996,-122.791664,NaN
1998-03-16T00:00:00Z,48.124996,-122.708336,NaN
1998-03-16T00:00:00Z,48.041664,-123.291664,NaN
1998-03-16T00:00:00Z,48.041664,-123.208336,NaN
1998-03-16T00:00:00Z,48.041664,-123.125,NaN
1998-03-16T00:00:00Z,48.041664,-123.041664,NaN
1998-03-16T00:00:00Z,48.041664,-122.958336,NaN
1998-03-16T00:00:00Z,48.041664,-122.875,NaN
1998-03-16T00:00:00Z,48.041664,-122.791664,NaN
1998-03-16T00:00:00Z,48.041664,-122.708336,NaN
1998-03-16T00:00:00Z,47.958332,-123.291664,NaN
1998-03-16T00:00:00Z,47.958332,-123.208336,NaN
1998-03-16T00:00:00Z,47.958332,-123.125,NaN
1998-03-16T00:00:00Z,47.958332,-123.041664,NaN
1998-03-16T00:00:00Z,47.958332,-122.958336,NaN
1998-03-16T00:00:00Z,47.958332,-122.875,NaN
1998-03-16T00:00:00Z,47.958332,-122.791664,NaN
1998-03-16T00:00:00Z,47.958332,-122.708336,NaN
1998-04-16T00:00:00Z,48.374996,-123.291664,1.6700474
1998-04-16T00:00:00Z,48.374996,-123.208336,1.6856858
1998-04-16T00:00:00Z,48.374996,-123.125,1.4987605
1998-04-16T00:00:00Z,48.374996,-123.041664,1.6923938
1998-04-16T00:00:00Z,48.374996,-122.958336,1.8408895
1998-04-16T00:00:00Z,48.374996,-122.875,2.305093
1998-04-16T00:00:00Z,48.374996,-122.791664,2.3050973
1998-04-16T00:00:00Z,48.374996,-122.708336,NaN
1998-04-16T00:00:00Z,48.291664,-123.291664,1.6070786
1998-04-16T00:00:00Z,48.291664,-123.208336,1.7488918
1998-04-16T00:00:00Z,48.291664,-123.125,2.0051293
1998-04-16T00:00:00Z,48.291664,-123.041664,2.1448781
1998-04-16T00:00:00Z,48.291664,-122.958336,1.8265964
1998-04-16T00:00:00Z,48.291664,-122.875,1.7989178
1998-04-16T00:00:00Z,48.291664,-122.791664,1.6544355
1998-04-16T00:00:00Z,48.291664,-122.708336,NaN
1998-04-16T00:00:00Z,48.208332,-123.291664,1.8387809
1998-04-16T00:00:00Z,48.208332,-123.208336,1.935342
1998-04-16T00:00:00Z,48.208332,-123.125,2.1138902
1998-04-16T00:00:00Z,48.208332,-123.041664,2.3042784
1998-04-16T00:00:00Z,48.208332,-122.958336,2.4296985
1998-04-16T00:00:00Z,48.208332,-122.875,2.465634
1998-04-16T00:00:00Z,48.208332,-122.791664,1.9571601
1998-04-16T00:00:00Z,48.208332,-122.708336,NaN
1998-04-16T00:00:00Z,48.124996,-123.291664,4.0160084
1998-04-16T00:00:00Z,48.124996,-123.208336,1.9353422
1998-04-16T00:00:00Z,48.124996,-123.125,2.11389
1998-04-16T00:00:00Z,48.124996,-123.041664,2.3042784
1998-04-16T00:00:00Z,48.124996,-122.958336,1.9574021
1998-04-16T00:00:00Z,48.124996,-122.875,1.9572484
1998-04-16T00:00:00Z,48.124996,-122.791664,1.9571601
1998-04-16T00:00:00Z,48.124996,-122.708336,NaN
1998-04-16T00:00:00Z,48.041664,-123.291664,4.0259967
1998-04-16T00:00:00Z,48.041664,-123.208336,NaN
1998-04-16T00:00:00Z,48.041664,-123.125,NaN
1998-04-16T00:00:00Z,48.041664,-123.041664,NaN
1998-04-16T00:00:00Z,48.041664,-122.958336,1.9571602
1998-04-16T00:00:00Z,48.041664,-122.875,1.9571602
1998-04-16T00:00:00Z,48.041664,-122.791664,1.9571601
1998-04-16T00:00:00Z,48.041664,-122.708336,NaN
1998-04-16T00:00:00Z,47.958332,-123.291664,NaN
1998-04-16T00:00:00Z,47.958332,-123.208336,NaN
1998-04-16T00:00:00Z,47.958332,-123.125,NaN
1998-04-16T00:00:00Z,47.958332,-123.041664,NaN
1998-04-16T00:00:00Z,47.958332,-122.958336,NaN
1998-04-16T00:00:00Z,47.958332,-122.875,NaN
1998-04-16T00:00:00Z,47.958332,-122.791664,NaN
1998-04-16T00:00:00Z,47.958332,-122.708336,NaN
1998-05-16T00:00:00Z,48.374996,-123.291664,2.3497634
1998-05-16T00:00:00Z,48.374996,-123.208336,2.3273566
1998-05-16T00:00:00Z,48.374996,-123.125,1.8117973
1998-05-16T00:00:00Z,48.374996,-123.041664,1.8221986
1998-05-16T00:00:00Z,48.374996,-122.958336,1.853609
1998-05-16T00:00:00Z,48.374996,-122.875,2.2695818
1998-05-16T00:00:00Z,48.374996,-122.791664,2.2695866
1998-05-16T00:00:00Z,48.374996,-122.708336,NaN
1998-05-16T00:00:00Z,48.291664,-123.291664,1.7184861
1998-05-16T00:00:00Z,48.291664,-123.208336,1.5793258
1998-05-16T00:00:00Z,48.291664,-123.125,1.754421
1998-05-16T00:00:00Z,48.291664,-123.041664,1.8469628
1998-05-16T00:00:00Z,48.291664,-122.958336,2.1333098
1998-05-16T00:00:00Z,48.291664,-122.875,2.1333318
1998-05-16T00:00:00Z,48.291664,-122.791664,2.2695866
1998-05-16T00:00:00Z,48.291664,-122.708336,NaN
1998-05-16T00:00:00Z,48.208332,-123.291664,2.1569111
1998-05-16T00:00:00Z,48.208332,-123.208336,2.0667257
1998-05-16T00:00:00Z,48.208332,-123.125,2.018753
1998-05-16T00:00:00Z,48.208332,-123.041664,1.9629962
1998-05-16T00:00:00Z,48.208332,-122.958336,2.479306
1998-05-16T00:00:00Z,48.208332,-122.875,2.782395
1998-05-16T00:00:00Z,48.208332,-122.791664,NaN
1998-05-16T00:00:00Z,48.208332,-122.708336,NaN
1998-05-16T00:00:00Z,48.124996,-123.291664,1.448883
1998-05-16T00:00:00Z,48.124996,-123.208336,2.066726
1998-05-16T00:00:00Z,48.124996,-123.125,2.0187528
1998-05-16T00:00:00Z,48.124996,-123.041664,2.0834048
1998-05-16T00:00:00Z,48.124996,-122.958336,2.0835435
1998-05-16T00:00:00Z,48.124996,-122.875,2.782395
1998-05-16T00:00:00Z,48.124996,-122.791664,NaN
1998-05-16T00:00:00Z,48.124996,-122.708336,NaN
1998-05-16T00:00:00Z,48.041664,-123.291664,1.4465464
1998-05-16T00:00:00Z,48.041664,-123.208336,NaN
1998-05-16T00:00:00Z,48.041664,-123.125,NaN
1998-05-16T00:00:00Z,48.041664,-123.041664,2.0834346
1998-05-16T00:00:00Z,48.041664,-122.958336,2.0834346
1998-05-16T00:00:00Z,48.041664,-122.875,NaN
1998-05-16T00:00:00Z,48.041664,-122.791664,NaN
1998-05-16T00:00:00Z,48.041664,-122.708336,NaN
1998-05-16T00:00:00Z,47.958332,-123.291664,NaN
1998-05-16T00:00:00Z,47.958332,-123.208336,NaN
1998-05-16T00:00:00Z,47.958332,-123.125,NaN
1998-05-16T00:00:00Z,47.958332,-123.041664,NaN
1998-05-16T00:00:00Z,47.958332,-122.958336,NaN
1998-05-16T00:00:00Z,47.958332,-122.875,NaN
1998-05-16T00:00:00Z,47.958332,-122.791664,NaN
1998-05-16T00:00:00Z,47.958332,-122.708336,NaN
1998-06-16T00:00:00Z,48.374996,-123.291664,2.3995202
1998-06-16T00:00:00Z,48.374996,-123.208336,2.4024587
1998-06-16T00:00:00Z,48.374996,-123.125,1.9889939
1998-06-16T00:00:00Z,48.374996,-123.041664,2.168095
1998-06-16T00:00:00Z,48.374996,-122.958336,2.3235807
1998-06-16T00:00:00Z,48.374996,-122.875,2.573097
1998-06-16T00:00:00Z,48.374996,-122.791664,2.5731118
1998-06-16T00:00:00Z,48.374996,-122.708336,NaN
1998-06-16T00:00:00Z,48.291664,-123.291664,3.0936382
1998-06-16T00:00:00Z,48.291664,-123.208336,2.5944703
1998-06-16T00:00:00Z,48.291664,-123.125,2.543661
1998-06-16T00:00:00Z,48.291664,-123.041664,2.4777334
1998-06-16T00:00:00Z,48.291664,-122.958336,2.019959
1998-06-16T00:00:00Z,48.291664,-122.875,2.019986
1998-06-16T00:00:00Z,48.291664,-122.791664,2.5731118
1998-06-16T00:00:00Z,48.291664,-122.708336,NaN
1998-06-16T00:00:00Z,48.208332,-123.291664,2.3053668
1998-06-16T00:00:00Z,48.208332,-123.208336,2.653418
1998-06-16T00:00:00Z,48.208332,-123.125,2.736421
